pin,address,billing_city,current_delq,prior_years,state_description,neighborhood,council_district,ward,tact,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
0003M00206000000,1321 SARAH ST,"PITTSBURGH, PA",1041.71,0,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98435652,40.42777084
0003M00249000000,20 UXOR WAY,"HUNTINGTON BEA, CA",2096.6,0,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98485126,40.4270375
0003M00262000A00,40 UXOR WAY,"COPPELL, TX",104.84,0,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98482848,40.42648496
0003M00265000000,129 S 13TH ST,"MC KEESPORT, PA",2393.93,11,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98502441,40.42631046
0003M00289000000,114 S 13TH ST,"DELRAY BEACH, FL",1810.7,1,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98544864,40.42658784
0003M00310000000,80 S 13TH ST,"PITTSBURGH, PA",7564.92,0,Industrial,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98556957,40.42732743
0003M00351000000,141 S 12TH ST,"POMONA, CA",1429.5,0,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98609158,40.42618485
0003M00353000000,48 ENON WAY,"PITTSBURGH, PA",2000,0,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98590718,40.42613654
0003M00370000000,120 S 12TH ST,"SOUTH PARK, PA",3737.68,1,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98653047,40.42681225
0003M00371000000,120 S 12TH ST,"SOUTH PARK, PA",428.86,1,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98653176,40.42686565
0003M00379000000,1111 BRADISH ST,"PITTSBURGH, PA",677.86,2,Commercial,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98694625,40.42733167
0003M00381000000,1115 BRADISH ST,"HOMESTEAD, PA",2230.02,0,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98677259,40.42733726
0003N00005000000,443 KATHLEEN ST,"PITTSBURGH, PA",937.77,2,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99916015,40.4258386
0003N00028000C00,0 CRAIGHEAD ST,"MOUNT LAUREL, NJ",3.81,11,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99873983,40.42536151
0003N00043000000,442 RUXTON ST,"PITTSBURGH, PA",319.85,5,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99904961,40.42481758
0003N00045000000,438 RUXTON ST,"PITTSBURGH, PA",388.48,13,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99922662,40.42481671
0003N00063000000,438 IBERIA ST,"PITTSBURGH, PA",621.02,0,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99921316,40.4242109
0003N00073000101,58 CRAIGHEAD ST,"PITTSBURGH, PA",697.61,10,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99870377,40.42386704
0003N00080000000,55 CRAIGHEAD ST,"PITTSBURGH, PA",1095.96,4,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99825773,40.42393786
0003N00108000000,8 BELTZHOOVER AVE,"PITTSBURGH, PA",924.42,4,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99781711,40.42559606
0003N00113000000,18 BELTZHOOVER AVE,"MURRYSVILLE, PA",817.68,0,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99781052,40.42524945
0003N00115000000,22 BELTZHOOVER AVE,"PITTSBURGH, PA",266.59,1,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99781284,40.42511043
0003N00133000000,58 BELTZHOOVER AVE,"PITTSBURGH, PA",792.89,3,Residential,Mount Washington,3,18,42003180700,5,18,3,4-5,-79.99777791,40.42387607
0003N00141000000,609 EUREKA ST,"PITTSBURGH, PA",26.68,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99726392,40.42379708
0003N00150000000,614 MCLAIN ST,"BEAVER, PA",491.77,1,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.9968663,40.42403853
0003N00155000000,623 EUREKA ST,"COPPELL, TX",159.74,2,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99641759,40.42393914
0003N00159000000,2 MILLBRIDGE ST,"PITTSBURGH, PA",224.91,12,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99610018,40.42408271
0003N00168000000,20 MILLBRIDGE ST,"PITTSBURGH, PA",19.06,2,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99610058,40.4236335
0003N00169000000,20 MILLBRIDGE ST,"PITTSBURGH, PA",141.04,2,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99610105,40.42356535
0003N00214000000,3 SCIENCE ST,"PITTSBURGH, PA",529.51,1,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99695939,40.42478602
0003N00246000000,247 ZUZU CIR,"SCOTTSDALE, AZ",91.49,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99649447,40.42534225
0003N00247000000,249 ZUZU CIR,"SCOTTSDALE, AZ",106.74,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.9963716,40.42523141
0003P00027000000,29 ROANOKE ST,"BETHEL PARK, PA",804.14,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99244001,40.4259993
0003P00102000000,67 HANOVER ST,"PITTSBURGH, PA",97.22,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.9918759,40.42490491
0003P00109000000,67 HANOVER ST,"PITTSBURGH, PA",125.82,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99165619,40.42490528
0003P00110000000,67 HANOVER ST,"PITTSBURGH, PA",1086.06,2,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99135644,40.42493267
0003P00118000000,0 EMERALD ST,"PITTSBURGH, PA",381.2,1,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99134017,40.42468873
0003P00120000000,67 EMERALD ST,"PITTSBURGH, PA",95.3,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99178853,40.42468096
0003P00134000000,921 MCLAIN ST,"PITTSBURGH, PA",685.8,3,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99116624,40.42443163
0003P00180000000,715 MCLAIN ST,"PITTSBURGH, PA",87.23,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99524542,40.42446349
0003P00191000000,723 EUREKA ST,"PITTSBURGH, PA",109.24,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99485367,40.42388273
0003P00196000000,729 EUREKA ST,"PITTSBURGH, PA",566.09,13,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99462117,40.42387069
0003P00200000000,735 EUREKA ST,"PITTSBURGH, PA",543.22,2,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99438405,40.42386517
0003P00202000000,738 MCLAIN ST,"PITTSBURGH, PA",110.13,1,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99426272,40.42407663
0003P00206000000,744 MCLAIN ST,"PITTSBURGH, PA",844.37,3,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99398903,40.4240799
0003P00228000000,830 MCLAIN ST,"PITTSBURGH, PA",296.08,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.9928933,40.42408995
0003R00024000000,37 WELSH WAY,"PITTSBURGH, PA",1412.36,2,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.9870944,40.42460506
0003R00053000000,34 WELSH WAY,",",808.15,20,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98750502,40.42468278
0003R00069000000,0 FRITZ ST,"PITTSBURGH, PA",24.79,1,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-2,-79.98771663,40.42563499
0003R00105000000,0 FRITZ ST,"PITTSBURGH, PA",285.9,1,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-2,-79.9882092,40.4259104
0003R00140000000,0 ARLINGTON AVE,"TRAFFORD, PA",320.21,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-5,-79.98977332,40.42524927
0003R00158000000,0 NEWTON ST,"SACRAMENTO, CA",141.04,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-5,-79.99062085,40.42598875
0003R00173000000,0 ARLINGTON AVE,"PITTSBURGH, PA",40.04,20,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99081148,40.4250273
0003R00174000000,908 ARLINGTON AVE,"PITTSBURGH, PA",52.86,3,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99081018,40.42495646
0003R00230000000,50 HARTFORD ST,"PITTSBURGH, PA",415.76,0,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.9880401,40.42473714
0003R00299000000,3 RENWICK ST,"PITTSBURGH, PA",670.91,5,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.98980437,40.42393306
0003R00301000000,0 RENWICK ST,"PITTSBURGH, PA",19.06,3,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.98987865,40.42384704
0003R00325000000,0 EUREKA ST,"PITTSBURGH, PA",7.62,15,Residential,Allentown,3,18,42003180300,5,18,3,4-5,-79.99059475,40.42359684
0003S00005000000,1 MONASTERY ST,"PITTSBURGH,, PA",123.9,1,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98628714,40.42381574
0003S00007000000,1 MONASTERY ST,"PITTSBURGH, PA",2361.54,1,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98620305,40.42379888
0003S00059000000,0 SAINT MICHAEL ST,"PITTSBURGH, PA",114.36,2,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98447369,40.4242397
0003S00060000000,0 SAINT MICHAEL ST,"PITTSBURGH, PA",114.36,2,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98454611,40.42425231
0003S00062000000,33 HACKSTOWN ST,"MC KEES ROCKS, PA",1042.59,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98471209,40.42419705
0003S00086000000,129 HACKSTOWN ST,"PITTSBURGH, PA",1079.83,1,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98558706,40.42444555
0003S00087000000,130 HACKSTOWN ST,"PITTSBURGH, PA",914.54,10,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98565776,40.42443607
0003S00127000000,0 NUSSER ST,"PITTSBURGH, PA",400.26,4,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98542357,40.42501757
0003S00128000000,0 NUSSER ST,"PITTSBURGH, PA",114.36,2,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98536467,40.42498288
0003S00137000000,0 BROSVILLE ST,"BRECKSVILLE, OH",51.47,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98496186,40.42481491
0003S00140000000,0 BROSVILLE ST,"PITTSBURGH, PA",19.06,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98496199,40.42455768
0003S00166000000,320 HACKSTOWN ST,"PITTSBURGH, PA",1360.88,2,Commercial,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98361931,40.42379266
0003S00190000000,1512 CLINTON ST,"PITTSBURGH, PA",577.17,2,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98320574,40.42491637
0003S00192000000,1508 CLINTON ST,"PITTSBURGH, PA",912.88,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98332951,40.42493007
0003S0021800B100,1 PIUS ST UNIT B1,"PITTSBURGH, PA",4789.4,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98390843,40.42484992
0003S0021800B400,0 PIUS ST UNIT B4,"PITTSBURGH, PA",819.58,1,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98420486,40.42501256
0003S0021800C700,1 PIUS ST UNIT C7,"PITTSBURGH, PA",3967.93,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98440657,40.42490424
0003S00228000000,1201 CLINTON ST,"PITTSBURGH, PA",2111.85,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-3,-79.98512636,40.42536842
0003S00254010400,171 S 15TH ST UNIT 104,"POMONA, CA",2891.05,1,Residential,South Side Flats,3,17,42003170200,3,17,3,4-24,-79.98331796,40.42564394
0004A00072000000,180 AMABELL ST,"MONONGAHELA, PA",1152.78,1,Residential,Mount Washington,2,19,42003190300,5,19,3,4-1,-80.01453289,40.43320124
0004A00086000000,215 AMABELL ST,"IRWIN, PA",1072.46,0,Residential,Mount Washington,2,19,42003190300,5,19,3,4-1,-80.01417621,40.43252245
0004A00103000000,208 MERRIMAC ST,"PITTSBURGH, PA",1290.37,0,Residential,Mount Washington,2,19,42003190300,5,19,3,4-1,-80.01375519,40.43259785
0004A00112000000,185 AMABELL ST,"PITTSBURGH, PA",515.89,0,Residential,Mount Washington,2,19,42003190300,5,19,3,4-1,-80.01405146,40.43316175
0004A00145000000,0 ULYSSES ST,"DALLAS, TX",142.96,3,Residential,Mount Washington,2,19,42003190300,5,19,3,4-27,-80.01276125,40.43317197
0004A00155000000,206 ULYSSES ST,"COPPELL, TX",1517.17,0,Residential,Mount Washington,2,19,42003190300,5,19,3,4-27,-80.01292208,40.4324623
0004A00189000000,211 ULYSSES ST,"CLARKS SUMMIT, PA",1913.62,2,Residential,Mount Washington,2,19,42003190300,5,19,3,4-27,-80.01246978,40.43228038
0004A00299000000,435 BIGHAM ST,"PITTSBURGH, PA",1648.7,1,Residential,Mount Washington,2,19,42003190300,5,19,3,4-1,-80.01535619,40.43089936
0004B00018000000,110 KEARSARGE ST,"EXPORT, PA",1479.06,0,Residential,Mount Washington,2,19,42003190300,5,19,3,4-27,-80.01026927,40.43300358
0004B00046000000,324 W SYCAMORE ST,"PITTSBURGH, PA",1620.1,8,Residential,Mount Washington,2,19,42003190300,5,19,3,4-27,-80.01127056,40.43264516
0004B00084000000,211 BERTHA ST,"MONROEVILLE, PA",2289.12,1,Residential,Mount Washington,2,19,42003190300,5,19,3,4-27,-80.01146149,40.43213451
0004B00101000000,224 KEARSARGE ST,"PITTSBURGH, PA",636.6,8,Residential,Mount Washington,2,19,42003190300,5,19,3,4-27,-80.0107039,40.43155416
0004B00132000000,230 VIRGINIA AVE,"PITTSBURGH, PA",2670.95,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01039491,40.43139149
0004B00145000000,200 VIRGINIA AVE,"PITTSBURGH, PA",951.75,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00957792,40.43085461
0004B00175000000,233 W SYCAMORE ST,"PITTSBURGH, PA",1496.22,5,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00997352,40.43192764
0004B00182000000,127 KEARSARGE ST,"PITTSBURGH, PA",2615.05,2,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01007205,40.43241573
0004B00203000000,118 MAPLE TER,"PITTSBURGH, PA",1484.78,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00879883,40.43190503
0004B00220000000,237 GRANDVIEW AVE,"NAPLES, FL",5933.39,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00951397,40.43276087
0004B00266000000,125 W SYCAMORE ST,"PITTSBURGH, PA",2357.73,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00838163,40.43106452
0004B00267000000,127 W SYCAMORE ST,"PITTSBURGH, PA",2357.74,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00845287,40.43110311
0004B00283000000,0 BEAM WAY,"PITTSBURGH, PA",131.52,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00858279,40.43091252
0004E00017000000,333 AMABELL ST,"PITTSBURGH, PA",724.52,6,Residential,Mount Washington,2,19,42003190300,5,19,3,4-1,-80.01451481,40.43081221
0004E00082000000,0 GRACE ST,"COPPELL, TX",350.7,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01433749,40.42898038
0004E00086000000,434 GRACE ST,"COPPELL, TX",548.59,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0141646,40.42913718
0004E00090000000,430 GRACE ST,"MURRYSVILLE, PA",1054.03,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01408185,40.42922155
0004E00092000000,377 WOODRUFF ST,"PITTSBURGH, PA",2302.46,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-1,-80.01419113,40.42950294
0004E00094000000,0 GRACE ST,"PITTSBURGH, PA",20.98,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01397671,40.42933059
0004E00102000000,371 WOODRUFF ST,"PITTSBURGH, PA",905.36,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-1,-80.01392312,40.42972599
0004E00103000000,414 GRACE ST,"COPPELL, TX",15.25,4,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0136937,40.42958965
0004E00104000000,0 WOODRUFF ST,"PITTSBURGH, PA",175.35,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-1,-80.01379533,40.42984684
0004E00129000000,350 GRACE ST,"PITTSBURGH, PA",1007.93,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01272473,40.43013896
0004E00133000000,340 GRACE ST,"PITTSBURGH, PA",983.5,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01244903,40.4303301
0004E00190000000,0 BELONDA ST,"PITTSBURGH, PA",104.84,12,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01363375,40.42842448
0004E00191000000,436 BELONDA ST,"PITTSBURGH, PA",1084.16,9,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01357617,40.42847892
0004E00199000000,0 BELONDA ST,"PITTSBURGH, PA",295.44,2,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01311376,40.42892317
0004E00201000000,406 BELONDA ST,"PITTSBURGH, PA",371,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01296289,40.42904562
0004E00206000000,427 BELONDA ST,"PITTSBURGH, PA",345,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0128738,40.42848315
0004E00222000000,0 NATCHEZ ST,"EXPORT, PA",51.47,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01228243,40.42860965
0004E00223000000,0 NATCHEZ ST,"EXPORT, PA",57.18,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0122568,40.42864839
0004E00224000000,0 NATCHEZ ST,"EXPORT, PA",43.85,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01219912,40.42869547
0004E00225000000,400 NATCHEZ ST,"PITTSBURGH, PA",1214.13,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01211781,40.42872293
0004E00228000000,333 BELONDA ST,"PITTSBURGH, PA",447.9,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01211098,40.42904986
0004F00017000000,321 GRACE ST,"PITTSBURGH, PA",465.48,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01147715,40.43024662
0004F00042000000,315 BELONDA ST,"PITTSBURGH, PA",580.98,15,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01164462,40.4292629
0004F00043000000,313 BELONDA ST,"PITTSBURGH, PA",1008.28,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01157037,40.42929962
0004F00046000000,307 BELONDA ST,"PITTSBURGH, PA",220.05,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01134763,40.42940148
0004F00049000000,301 BELONDA ST,"PITTSBURGH, PA",1164.58,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01112669,40.42950496
0004F00056000000,318 NATCHEZ ST,"MC KEESPORT, PA",1273.22,11,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01144864,40.42902946
0004F00079000000,0 NATCHEZ ST,"PITTSBURGH, PA",253.51,2,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01063409,40.42884078
0004F00094000000,317 KEARSARGE ST,"PITTSBURGH, PA",1092.14,13,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.01074433,40.4300967
0004F00145000000,0 LAURIA WAY,"PITTSBURGH, PA",240.16,14,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00919551,40.42993082
0004F00156000000,315 MAPLE TER,"PITTSBURGH, PA",900,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00966539,40.43013769
0004F00192000000,31 NATCHEZ ST,"PITTSBURGH, PA",1155.06,4,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00974359,40.42899143
0004F00222000000,0 PROSPECT ST,"BUTLER, PA",15.25,4,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0093592,40.42867521
0004F00227000000,0 SOUTHERN AVE,"SEWICKLEY, PA",436.48,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00816369,40.42847182
0004F00283000000,0 VIRGINIA AVE,"PITTSBURGH, PA",264.94,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00824612,40.43019149
0004F00288000000,136 VIRGINIA AVE,"PITTSBURGH, PA",1345.63,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00851464,40.43037005
0004F00288000A00,136 VIRGINIA AVE,"PITTSBURGH, PA",57.18,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00835374,40.43054103
0004F00289000000,138 VIRGINIA AVE,"PITTSBURGH, PA",3339.31,1,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00864352,40.43039716
0004F00294000000,142 VIRGINIA AVE,"PITTSBURGH, PA",1124.54,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0087386,40.43044723
0004G00006000000,20 GREENBUSH ST,"MARS, PA",64.8,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00732967,40.42844211
0004G00007000000,18 GREENBUSH ST,"MARS, PA",234.45,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00723616,40.42846458
0004G00009000100,0 GREENBUSH ST,"COPPELL, TX",20.98,1,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0070779,40.42865307
0004G00032000000,16 SOUTHERN AVE,"SEWICKLEY, PA",1894.56,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00745369,40.42892537
0004G00034000000,312 SHILOH ST,"PITTSBURGH, PA",1414.27,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00752459,40.42902399
0004G00035000000,304 SHILOH ST,"PITTSBURGH, PA",764.32,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00748808,40.42911823
0004G00036000000,304 SHILOH ST,"PITTSBURGH, PA",1429.5,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00742419,40.42920705
0004G00037000000,300 SHILOH ST,"PITTSBURGH, PA",2744.66,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00758401,40.42919322
0004G00039000000,103 VIRGINIA AVE,"PITTSBURGH, PA",718.57,0,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00754943,40.42931208
0004G00069000000,309 SHILOH ST,"PITTSBURGH, PA",4002.6,0,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00717528,40.42900569
0004G00101000000,0 WYOMING ST,"PITTSBURGH, PA",5.73,18,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0068882,40.43016513
0004G00117000000,131 SHILOH ST,"CANONSBURG, PA",6028.69,3,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.00713036,40.43074834
0004G00123000000,128 WYOMING ST,"PITTSBURGH, PA",5140.13,2,Commercial,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0066806,40.43055602
0004G00162000000,0 JENNIE ST,"PITTSBURGH, PA",13.35,7,Residential,Mount Washington,2,19,42003191400,5,19,3,4-27,-80.0058067,40.42940253
0004H00005000000,101 E CARSON ST,"PITTSBURGH, PA",1876.78,0,Commercial,South Shore,3,17,42003980700,5,17,3,4-2,-80.00017149,40.43072175
